"filling_avg_temp","filling_fq_Maximum_temperature..31","filling_fq_Precipitation_amount..0.1","filling_fq_Precipitation_amount..40","filling_fq_Snow_depth..1","filling_length_days","filling_since_nyear_days","filling_since_seed_days","filling_sk_Maximum_temperature..31","filling_sk_Precipitation_amount..0.1","filling_sk_Precipitation_amount..40","filling_sk_Snow_depth..1","filling_total_prec","generative_avg_temp","generative_fq_Maximum_temperature..31","generative_fq_Precipitation_amount..0.1","generative_fq_Precipitation_amount..40","generative_fq_Snow_depth..1","generative_length_days","generative_since_nyear_days","generative_since_seed_days","generative_sk_Maximum_temperature..31","generative_sk_Precipitation_amount..0.1","generative_sk_Precipitation_amount..40","generative_sk_Snow_depth..1","generative_total_prec","NA_avg_temp","NA_fq_Maximum_temperature..31","NA_fq_Minimum_temperature...15","NA_fq_Precipitation_amount..0.1","NA_fq_Precipitation_amount..40","NA_fq_Snow_depth..1","NA_fq_Snow_depth..4","NA_length_days","NA_sk_Maximum_temperature..31","NA_sk_Minimum_temperature...15","NA_sk_Precipitation_amount..0.1","NA_sk_Precipitation_amount..40","NA_sk_Snow_depth..1","NA_sk_Snow_depth..4","NA_total_prec","vegetative_avg_temp","vegetative_fq_Maximum_temperature..31","vegetative_fq_Precipitation_amount..0.1","vegetative_fq_Precipitation_amount..40","vegetative_fq_Snow_depth..1","vegetative_fq_Snow_depth..4","vegetative_length_days","vegetative_since_nyear_days","vegetative_sk_Maximum_temperature..31","vegetative_sk_Precipitation_amount..0.1","vegetative_sk_Precipitation_amount..40","vegetative_sk_Snow_depth..1","vegetative_sk_Snow_depth..4","vegetative_total_prec","critical_events","filling","generative","NA.","vegetative","area"
14.947,0,30,0,50,50,193,50,0,16,0,50,110.6,16.5732142857143,0,18,0,28,28,165,22,0,9,0,28,41.6,-2.25320754716981,0,50,111,0,115,140,265,0,15,12,0,103,122,379.2,11.5363636363636,0,12,0,22,0,22,143,0,8,0,22,0,33.2,961,80,46,416,34,20.9
15.6968085106383,0,16,0,47,47,200,56,0,3,0,47,176.7,14.15,0,29,0,35,35,165,21,0,11,0,35,50.5,-0.445610687022901,0,43,121,0,128,118,262,0,12,10,0,64,95,355.5,12.002380952381,0,10,0,21,0,21,144,0,4,0,21,0,40.2,870,63,64,410,31,20.8
14.5009615384615,0,34,0,52,52,195,48,0,9,0,52,69,15.8266666666667,0,17,0,30,30,165,18,0,6,0,30,59.7,-1.40018796992481,0,27,142,0,141,123,266,0,19,11,0,108,88,351.4,13.0333333333333,0,15,0,18,0,18,147,0,9,0,18,0,1.1,949,86,47,433,33,21.5
16.2544444444444,0,37,0,45,45,196,52,0,27,0,45,31.8,15.7879310344828,0,17,0,29,29,167,23,0,6,0,29,21.7,-1.70597014925373,0,48,158,0,108,157,268,0,7,28,0,98,110,307.8,11.4282608695652,0,17,0,23,0,23,144,0,6,0,23,0,17.8,1018,82,46,471,40,21.3
15.107,0,21,0,50,50,189,51,0,7,0,50,120.3,15.7783333333333,0,23,0,30,30,159,21,0,17,0,30,26.8,-1.30587121212121,0,33,127,0,87,167,264,0,10,14,0,79,123,318.3,11.5809523809524,0,14,0,21,0,21,138,0,6,0,21,0,10.7,930,71,53,414,35,27.9
14.0151785714286,0,29,0,56,56,196,56,0,9,0,56,176,14.8859375,0,19,0,32,32,164,24,0,6,0,32,23.9,-0.769367588932806,0,27,124,0,115,118,253,0,4,12,0,71,69,253,10.9083333333333,0,18,0,24,0,24,140,0,12,0,24,0,18.5,857,85,51,384,42,29.4
17.77,0,21,0,40,40,187,44,0,6,0,40,113.4,18.0041666666667,0,14,0,24,24,163,20,0,4,0,24,47.4,1.2313829787234,0,20,153,0,152,119,282,0,5,26,0,93,107,352.1,12.21,0,12,0,20,0,20,143,0,10,0,20,0,35.7,910,61,38,444,32,32.3
17.2560975609756,0,24,0,41,41,189,44,0,6,0,41,76.5,17.1615384615385,0,22,0,26,26,163,18,0,12,0,26,24.4,0.0598214285714286,0,22,124,0,163,93,280,0,6,10,0,96,49,347.5,13.3527777777778,0,11,0,18,0,18,145,0,6,0,18,0,50,814,65,48,402,29,32.8
13.8640350877193,0,24,0,57,57,200,60,0,4,0,57,184.7,14.83125,0,9,0,32,32,168,28,0,3,0,32,98.9,1.21008064516129,0,3,121,0,119,122,248,0,2,19,0,98,118,350.5,10.3696428571429,0,16,0,28,0,28,140,0,5,0,28,0,38.9,897,81,41,365,44,33.2
14.85,0,33,0,50,50,204,64,0,14,0,50,95.1,14.6441176470588,0,25,0,34,34,170,30,0,14,0,34,52.3,1.64362549800797,0,11,131,0,170,60,251,0,3,8,0,85,21,299.5,9.33166666666667,0,15,0,30,0,30,140,0,7,0,30,0,43.9,825,83,59,372,45,33.7
11.0732394366197,0,43,0,71,71,203,62,0,14,0,71,145.4,14.2885714285714,0,19,0,35,35,168,27,0,8,0,35,67.1,-2.93969957081545,0,44,118,0,93,126,233,0,7,11,0,52,100,178.9,10.3351851851852,0,18,0,27,0,27,141,0,5,0,27,0,39.5,924,114,54,381,45,30.4
11.145,0,42,0,70,70,203,57,0,9,0,70,112,13.5310810810811,0,15,0,37,37,166,20,0,7,0,37,117.8,-1.28088235294118,0,26,95,0,80,148,238,0,6,9,0,80,117,384.4,12.4775,0,13,0,20,0,20,146,0,5,0,20,0,17.6,906,112,52,349,33,19.9
13.2327868852459,0,29,0,61,61,190,51,0,13,0,61,167.7,14.3117647058824,0,18,0,34,34,156,17,0,6,0,34,93.1,-2.59486166007905,0,50,135,0,131,109,253,0,12,11,0,72,99,260.7,13.6558823529412,0,16,0,17,0,17,139,0,9,0,17,0,0.5,934,90,52,425,33,25.2
14.994,0,14,0,50,50,190,48,0,5,0,50,191.2,14.3367647058824,0,20,0,34,34,156,14,0,12,0,34,78.7,-0.660486891385768,0,36,135,0,136,118,267,0,7,8,0,114,95,322.1,15.5214285714286,0,12,0,14,0,14,142,0,8,0,14,0,14,916,64,54,425,26,24.6
16.3420454545455,0,28,0,44,44,189,51,0,9,0,44,96,15.6233333333333,0,20,0,30,30,159,21,0,9,0,30,53.9,-1.08136531365314,0,47,152,0,105,164,271,0,7,20,0,92,96,361,11.3785714285714,0,13,0,21,0,21,138,0,7,0,21,0,15.5,959,72,50,468,34,26.2
14.5778846153846,0,22,0,52,52,192,52,0,11,0,52,192,14.0444444444444,0,15,0,36,36,156,16,0,6,0,36,183.1,-1.27835249042146,0,40,117,0,108,148,261,0,6,18,0,90,103,423.4,14.025,0,14,0,16,0,16,140,0,9,0,16,0,14,915,74,51,413,30,25.9
15.2108695652174,0,27,0,46,46,200,59,0,10,0,46,146.6,13.3539473684211,0,26,0,38,38,162,21,0,11,0,38,49.5,-0.328461538461538,0,28,150,0,134,124,260,0,13,20,0,83,97,351.4,11.95,0,17,0,21,0,21,141,0,11,0,21,0,19.8,961,73,64,436,38,28.3
15.0851063829787,0,29,0,47,47,192,53,0,6,0,47,77.5,15.1258064516129,0,18,0,31,31,161,22,0,5,0,31,66.2,0.341698113207547,0,39,128,0,144,112,265,0,11,13,0,126,79,437.3,11.7,0,14,0,22,0,22,139,0,6,0,22,0,32.8,930,76,49,423,36,27.6
15.675,0,24,0,44,44,189,50,0,8,0,44,71.3,13.5105263157895,0,18,0,38,38,151,12,0,4,0,38,89.8,0.976286764705882,0,23,142,0,135,123,272,0,5,16,0,129,105,457.9,16.45,0,10,0,12,0,12,139,0,4,0,12,0,3.1,934,68,56,423,22,26
15.9848837209302,0,21,0,43,43,196,49,0,9,0,43,102.5,16.2,0,17,0,28,28,168,21,0,8,0,28,60.8,-2.49945054945055,0,65,159,0,118,137,273,0,13,11,0,98,105,380.8,12.0119047619048,0,13,0,21,0,21,147,0,3,0,21,0,34.1,961,64,45,479,34,24.7
15.2755555555556,0,22,0,45,45,190,46,0,6,0,45,138.8,16.8482142857143,0,20,0,28,28,162,18,0,10,0,28,42.8,-0.664416058394161,0,48,131,0,155,112,274,0,9,16,0,114,88,434.3,12.8361111111111,0,11,0,18,0,18,144,0,4,0,18,0,31,928,67,48,446,29,22.8
10.360447761194,0,33,0,67,67,206,61,0,9,0,67,265.3,14.2171428571429,0,25,0,35,35,171,26,0,12,0,35,45.2,-3.43164556962025,0,52,146,0,95,140,237,0,18,23,0,95,94,208.2,10.5461538461538,0,13,0,26,0,26,145,0,7,0,26,0,67.3,1018,100,60,433,39,23.3
18.48,0,15,0,35,35,184,43,0,4,0,35,244.6,17.5653846153846,1,19,0,26,26,158,17,1,7,0,26,54.1,0.746354166666667,0,27,133,0,119,161,288,0,5,11,0,105,108,492.2,13.0764705882353,0,11,0,17,0,17,141,0,7,0,17,0,84.6,890,50,46,440,28,20.9
16.924358974359,0,24,0,39,39,183,48,0,11,0,39,90.5,16.5517857142857,0,23,0,28,28,155,20,0,17,0,28,13.3,2.95197841726619,0,16,145,0,171,91,278,0,10,10,0,160,39,369.9,11.9675,0,12,0,20,0,20,135,0,6,0,20,0,41.1,909,63,51,423,32,23.7
16.3390243902439,0,21,0,41,41,190,65,0,13,0,41,90.8,14.5323529411765,0,22,0,34,34,156,31,0,8,0,34,56.1,1.87548262548263,0,9,128,0,150,98,259,0,4,16,0,101,38,396.7,9.75322580645161,0,19,0,31,0,31,125,0,8,0,31,0,37.5,847,62,56,385,50,25.8
16.8807692307692,0,21,0,39,39,197,57,0,10,0,39,116.7,16.7428571428571,0,21,0,28,28,169,29,0,9,0,28,22.2,1.38903345724907,0,20,133,0,154,109,269,0,4,12,0,137,89,419.7,9.92413793103448,0,16,0,29,0,29,140,0,7,0,29,0,54.5,934,60,49,416,45,19.7
15.9453488372093,1,19,0,43,43,182,44,1,6,0,43,107.8,15.5983333333333,0,25,0,30,30,152,14,0,11,0,30,24.5,1.67652329749104,0,8,119,0,121,142,279,0,3,12,0,81,79,463.7,15.5321428571429,0,14,0,14,0,14,138,0,14,0,14,0,0,830,63,55,390,28,17.1
15.0934782608696,0,23,0,46,46,194,60,0,4,0,46,159.1,12.8238095238095,0,25,0,42,42,152,18,0,7,0,42,54.3,0.381467181467182,0,9,166,0,147,81,259,0,3,16,0,112,29,235.5,12.9666666666667,0,16,0,18,0,18,134,0,8,0,18,0,3.5,858,69,67,403,34,18.5
17.8527027027027,4,30,0,37,37,196,58,4,15,0,37,48.1,16.8173076923077,1,22,0,26,26,170,32,1,15,0,26,16.9,0.399074074074074,0,31,142,0,155,95,270,0,17,16,0,110,73,401,9.61875,0,17,0,32,0,32,138,0,4,0,32,0,83.5,942,71,49,423,49,18.5
16.2609756097561,0,29,0,41,41,193,42,0,11,0,41,14.8,15.3193548387097,0,19,0,31,31,162,11,0,7,0,31,51.7,1.42056737588652,0,20,136,0,143,135,282,0,8,7,0,88,80,479.5,18.4636363636364,0,5,0,11,0,11,151,0,2,0,11,0,48.1,856,70,50,434,16,19.5
16.8333333333333,0,31,0,39,39,203,57,0,14,0,39,15.4,13.2375,0,15,0,40,40,163,17,0,4,0,40,138.4,-0.134259259259259,0,32,152,0,132,136,270,0,8,14,0,102,104,328.5,13.4647058823529,0,12,0,17,0,17,146,0,5,0,17,0,17.4,953,70,55,452,29,30.5
18.2671428571429,0,25,0,35,35,188,44,0,13,0,35,59.4,17.5884615384615,0,13,1,26,26,162,18,0,4,1,26,140.6,1.41433566433566,0,17,154,0,177,94,286,0,5,11,0,117,60,369.2,13.0027777777778,0,16,0,18,0,18,144,0,14,0,18,0,3.4,880,60,40,442,34,31.6
14.0423076923077,0,23,0,52,52,195,52,0,6,0,52,151.4,15.7866666666667,0,15,0,30,30,165,22,0,6,0,30,79.9,0.264942528735632,0,24,142,0,138,97,261,0,4,12,0,108,34,335.2,11.3818181818182,0,8,0,22,0,22,143,0,4,0,22,0,50,829,75,45,401,30,39.3
17.2328947368421,1,25,0,38,38,182,41,1,9,0,38,31.5,19.2565217391304,1,19,0,23,23,159,18,1,7,0,23,41.1,1.69737762237762,0,24,144,0,163,113,286,0,7,17,0,150,68,491,12.9583333333333,0,11,0,18,0,18,141,0,4,0,18,0,20.4,923,64,43,444,29,42.2
15.9848837209302,0,18,0,43,43,186,52,0,2,0,43,147.8,15.0854838709677,0,22,0,31,31,155,21,0,9,0,31,35.9,2.93782287822878,0,12,144,0,166,91,271,0,6,20,0,110,41,394.7,12.0857142857143,0,10,0,21,0,21,134,0,6,0,21,0,30,847,61,53,413,31,42
17.5405405405405,0,16,0,37,37,192,55,0,6,0,37,92.3,18.138,0,19,0,25,25,167,30,0,9,0,25,24.5,1.0485347985348,0,33,138,0,135,134,273,0,8,11,0,120,92,506.7,9.715,0,14,0,30,0,30,137,0,5,0,30,0,68.1,924,53,44,440,44,44.4
18.5779411764706,0,18,0,34,34,181,51,0,7,0,34,81.2,15.5766666666667,0,15,1,30,30,151,21,0,6,1,30,111.7,1.3475,0,21,185,0,128,148,280,0,3,22,0,103,88,298.4,12.1214285714286,0,15,0,21,0,21,130,0,7,0,21,0,9,938,52,46,482,36,47.1
19.5333333333333,0,21,0,33,33,196,51,0,11,0,33,60.1,15.55,0,18,0,29,29,167,22,0,3,0,29,36.2,0.708540925266904,0,30,166,0,161,115,281,0,11,17,0,113,87,373.3,11.8090909090909,0,13,0,22,0,22,145,0,4,0,22,0,34.7,938,54,47,472,35,46.6
15.753488372093,0,25,0,43,43,204,73,0,7,0,43,131.6,13.9708333333333,0,13,1,36,36,168,37,0,3,1,36,160.2,0.506,0,20,143,0,128,111,250,0,5,18,0,116,91,304.7,8.7554054054054,0,21,0,37,0,37,131,0,7,0,37,0,94.1,942,68,50,402,58,37.9
17.3789473684211,0,18,0,38,38,189,57,0,7,0,38,138,15.4966666666667,0,19,0,30,30,159,27,0,6,0,30,69.1,1.71277777777778,0,26,158,0,145,120,270,0,4,17,0,116,67,339.1,10.5388888888889,0,18,0,27,0,27,132,0,4,0,27,0,41.6,915,56,49,449,45,42.6
17.2973684210526,0,31,0,38,38,189,54,0,21,0,38,45.6,17.808,0,19,0,25,25,164,29,0,10,0,25,16.6,1.84652014652015,0,30,149,1,145,123,273,0,9,21,1,106,105,539.8,9.90689655172414,0,17,0,29,0,29,135,0,10,0,29,0,39.7,982,69,44,448,46,41.8
17.0205128205128,0,17,0,39,39,186,51,0,6,0,39,168,14.9140625,0,21,0,32,32,154,19,0,9,0,32,74.1,2.06236363636364,0,19,145,0,198,66,275,0,6,15,0,116,59,354.8,12.5763157894737,0,13,0,19,0,19,135,0,5,0,19,0,42.3,875,56,53,428,32,41.1
14.2333333333333,0,23,0,51,51,196,66,0,11,0,51,206.9,13.4947368421053,0,17,0,38,38,158,28,0,8,0,38,90.5,2.10281124497992,0,3,121,0,154,75,249,0,2,17,0,106,23,443.1,9.83214285714286,0,26,0,28,0,28,130,0,20,0,28,0,6.4,840,74,55,353,54,41.7
15.9302325581395,0,23,0,43,43,193,58,0,4,0,43,68.7,14.6,0,21,0,33,33,160,25,0,12,0,33,72.3,0.519886363636364,0,20,146,0,142,104,264,0,5,16,0,93,78,318.2,10.96,0,17,0,25,0,25,135,0,5,0,25,0,50.6,888,66,54,412,42,36.9
20.9655172413793,2,13,0,29,29,193,49,1,5,0,29,113.3,16.9018518518519,1,22,0,27,27,166,22,1,10,0,27,14.7,-0.505574912891986,0,53,144,1,139,144,287,0,8,10,1,136,95,487.6,11.6590909090909,0,14,0,22,0,22,144,0,7,0,22,0,57.4,963,44,50,481,36,33.6
18.5028571428571,0,23,0,35,35,182,48,0,7,0,35,81.1,16.787037037037,0,14,0,27,27,155,21,0,8,0,27,75.8,2.5540780141844,0,25,145,0,159,113,282,0,13,20,0,151,104,499.2,11.8452380952381,0,11,0,21,0,21,134,0,5,0,21,0,24.8,964,58,41,442,32,35.5
15.6523255813953,0,24,0,43,43,196,55,0,6,0,43,76.1,15.21875,0,15,0,32,32,164,23,0,6,0,32,47.7,0.0416044776119403,0,31,113,0,129,132,268,0,8,9,0,92,100,550.5,11.295652173913,0,11,0,23,0,23,141,0,5,0,23,0,45.3,877,67,47,405,34,33.3
16.7294871794872,0,25,0,39,39,178,42,0,6,0,39,47.3,16.5839285714286,0,12,0,28,28,150,14,0,4,0,28,90.4,2.17975352112676,0,23,162,0,162,118,284,0,5,23,0,137,106,382.5,15.5607142857143,0,12,0,14,0,14,136,0,7,0,14,0,6.4,964,64,40,465,26,38.8
20.505,0,22,0,30,30,188,59,0,10,0,30,37.4,12.8365853658537,0,21,0,41,41,147,18,0,4,0,41,99.3,2.64510869565217,0,17,164,0,221,43,276,0,13,18,0,144,29,342.5,13.25,0,11,0,18,0,18,129,0,5,0,18,0,10.7,900,52,62,445,29,36
14.8234042553191,0,30,0,47,47,202,59,0,14,0,47,55.1,14.7757575757576,0,13,0,33,33,169,26,0,5,0,33,135.2,2.91100386100386,0,6,129,0,187,66,259,0,2,19,0,129,60,344.2,10.7038461538462,0,17,0,26,0,26,143,0,7,0,26,0,44,896,77,46,388,43,34
15.9666666666667,0,18,0,42,42,188,52,0,8,0,42,83,14.5057142857143,0,19,0,35,35,153,17,0,5,0,35,102.3,1.40569852941176,0,21,170,0,174,71,272,0,10,24,0,133,45,349.7,13.3029411764706,0,12,0,17,0,17,136,0,7,0,17,0,10.4,905,60,54,436,29,32.3
13.872641509434,0,27,0,53,53,198,59,0,6,0,53,146.4,13.7986486486486,0,15,0,37,37,161,22,0,4,0,37,129.3,1.12509881422925,0,7,122,0,143,88,253,0,4,11,0,66,57,393.4,11.4545454545455,0,16,0,22,0,22,139,0,7,0,22,0,28.3,797,80,52,360,38,31.8
21.6314814814815,1,21,0,27,27,187,48,1,6,0,27,29.2,14.3128571428571,0,24,0,35,35,152,13,0,9,0,35,76.4,2.53051724137931,0,25,163,0,168,112,290,0,7,18,0,156,105,375.9,16.3538461538462,0,13,0,13,0,13,139,0,13,0,13,0,0,992,49,59,468,26,33
13.3533333333333,0,28,0,60,60,203,69,0,6,0,60,161.2,13.6135135135135,0,19,0,37,37,166,32,0,7,0,37,51.6,-1.38368644067797,0,32,114,0,105,131,236,0,7,10,0,97,74,228.8,9.365625,0,25,0,32,0,32,134,0,11,0,32,0,17.5,924,88,56,382,57,54.7
15.2958333333333,0,26,0,48,48,192,50,0,13,0,48,139.6,16.5696428571429,0,16,0,28,28,164,22,0,5,0,28,31.6,-1.67265917602996,0,47,119,0,121,132,267,0,14,17,0,109,117,375.9,11.6863636363636,0,12,0,22,0,22,142,0,7,0,22,0,32.1,951,74,44,419,34,61
15.8326086956522,0,18,2,46,46,200,56,0,4,2,46,199.7,13.8347222222222,0,30,0,36,36,164,20,0,11,0,36,9.1,-0.0444866920152091,0,45,102,0,157,96,263,0,13,6,0,66,72,397.8,12.4125,0,10,0,20,0,20,144,0,4,0,20,0,55.1,842,66,66,400,30,56.1
14.5843137254902,0,34,0,51,51,196,51,0,7,0,51,55.1,15.5774193548387,0,19,0,31,31,165,20,0,10,0,31,84.6,-1.16268939393939,0,35,126,1,141,121,264,0,12,11,1,104,86,438.1,12.1325,0,18,0,20,0,20,145,0,13,0,20,0,0.7,943,85,50,424,38,62
16.0666666666667,0,31,0,45,45,197,55,0,25,0,45,43.2,15.4806451612903,0,23,0,31,31,166,24,0,10,0,31,20.8,-1.81207547169811,0,60,149,0,116,144,265,0,7,26,0,99,100,349.8,10.9791666666667,0,16,0,24,0,24,142,0,8,0,24,0,22.1,1014,76,54,469,40,61.2
14.7894230769231,0,29,0,52,52,191,54,0,15,0,52,113.4,14.9953125,0,23,0,32,32,159,22,0,17,0,32,35,-1.63359073359073,0,38,128,0,110,141,259,0,15,19,0,79,109,361.3,11.45,0,15,0,22,0,22,137,0,8,0,22,0,15.8,958,81,55,417,37,62
14.8480392156863,0,27,0,51,51,197,57,0,10,0,51,123.7,14.5161764705882,0,24,0,34,34,163,23,0,10,0,34,21.1,-0.0873540856031129,0,26,134,0,155,78,257,0,5,14,0,110,33,263.3,11.1391304347826,0,21,0,23,0,23,140,0,17,0,23,0,1.6,880,78,58,393,44,69.5
17.8307692307692,0,27,0,39,39,187,46,0,6,0,39,77.8,17.2538461538462,1,16,0,26,26,161,20,1,11,0,26,21.5,1.68380782918149,0,27,164,0,169,109,281,0,5,29,0,121,100,336.3,12.505,0,9,0,20,0,20,141,0,7,0,20,0,26.9,972,66,43,469,29,61.3
17.1109756097561,0,20,1,41,41,188,47,0,5,1,41,123.1,16.0344827586207,0,21,0,29,29,159,18,0,10,0,29,51.9,0.409927797833935,0,25,139,0,168,87,277,0,6,11,0,95,49,342.7,13.3611111111111,0,11,0,18,0,18,141,0,5,0,18,0,41.3,830,62,50,419,29,67.7
14.4203703703704,0,28,0,54,54,198,62,0,9,0,54,131.1,14.8421875,0,11,0,32,32,166,30,0,4,0,32,98.8,1.71044176706827,0,3,132,0,147,89,249,0,2,19,0,88,83,390.4,9.86333333333333,0,18,0,30,0,30,136,0,8,0,30,0,35.3,873,82,43,371,48,71.6
14.8450980392157,0,35,0,51,51,203,64,0,14,0,51,82.4,14.4757575757576,0,23,0,33,33,170,31,0,14,0,33,29.9,1.9528,0,11,141,0,187,51,250,0,3,9,0,128,21,299.8,9.60967741935484,0,12,0,31,0,31,139,0,6,0,31,0,74.5,885,86,56,390,43,71.2
11.1077464788732,0,41,0,71,71,203,62,0,13,0,71,138.4,14.06,0,23,0,35,35,168,27,0,5,0,35,46.7,-2.84012875536481,0,49,128,0,95,118,233,0,6,12,0,67,104,187.2,10.512962962963,0,21,0,27,0,27,141,0,9,0,27,0,36.2,957,112,58,390,48,70.9
11.4557142857143,0,38,0,70,70,203,59,0,7,0,70,135.7,13.8092105263158,1,18,0,38,38,165,21,1,8,0,38,98.2,-0.892584745762712,0,24,114,0,107,112,236,0,6,10,0,86,84,350.2,11.2833333333333,0,14,0,21,0,21,144,0,7,0,21,0,9.2,895,108,57,357,35,45.9
13.3467213114754,0,24,1,61,61,191,51,0,7,1,61,158.5,14.3191176470588,0,16,0,34,34,157,17,0,6,0,34,86.6,-2.04920948616601,0,47,160,0,138,105,253,0,13,23,0,73,89,244.9,13.5264705882353,0,17,0,17,0,17,140,0,17,0,17,0,0,961,86,50,450,34,50.4
15.2755102040816,0,17,1,49,49,188,48,0,4,1,49,252.8,14.1705882352941,0,18,0,34,34,154,14,0,7,0,34,47.9,-0.20410447761194,0,37,133,0,154,103,268,0,10,10,0,143,92,370.8,15.6071428571429,0,11,0,14,0,14,140,0,4,0,14,0,6.4,939,67,52,427,25,54.1
16.3909090909091,0,23,0,44,44,190,52,0,9,0,44,116,15.2983870967742,0,19,0,31,31,159,21,0,10,0,31,46,-0.524444444444444,0,43,153,0,133,110,270,0,10,20,0,93,89,394.3,11.6309523809524,0,12,0,21,0,21,138,0,4,0,21,0,43.4,920,67,50,439,33,50.7
14.4094339622642,0,27,0,53,53,194,52,0,5,0,53,163.2,14.3928571428571,0,19,0,35,35,159,17,0,8,0,35,110.6,-0.57,0,34,142,0,128,129,260,0,5,20,0,116,105,342.8,13.3411764705882,0,11,0,17,0,17,142,0,6,0,17,0,38.7,965,80,54,433,28,53
15.7488636363636,0,24,0,44,44,200,59,0,14,0,44,95,13.8472222222222,0,30,0,36,36,164,23,0,13,0,36,28.3,0.322328244274809,0,29,160,0,149,108,262,0,13,16,0,136,91,377.3,11.3108695652174,0,17,0,23,0,23,141,0,6,0,23,0,14.5,1012,68,66,446,40,49.1
15.7068181818182,0,30,0,44,44,190,54,0,13,0,44,63.6,13.9014285714286,0,23,0,35,35,155,19,0,7,0,35,81.9,1.28970037453184,0,33,151,0,161,86,267,0,10,22,0,135,72,456.4,12.7736842105263,0,11,0,19,0,19,136,0,6,0,19,0,35.1,956,74,58,431,30,56.2
15.6720930232558,0,20,0,43,43,190,51,0,5,0,43,140.7,13.4921052631579,0,18,0,38,38,152,13,0,4,0,38,88.3,1.41066176470588,0,29,151,0,156,107,272,0,6,16,0,129,104,413.4,16.5,0,7,0,13,0,13,139,0,4,0,13,0,24,944,63,56,443,20,54.7
15.6829545454545,0,21,0,44,44,196,49,0,9,0,44,106.9,16.0051724137931,0,20,0,29,29,167,20,0,9,0,29,24.2,-2.35772058823529,0,64,161,0,123,143,272,0,13,12,0,103,91,378.3,12.1425,0,11,0,20,0,20,147,0,5,0,20,0,42,971,65,49,491,31,53.5
15.2967391304348,0,29,0,46,46,187,48,0,8,0,46,84.6,16.0896551724138,0,24,0,29,29,158,19,0,11,0,29,13.6,-0.208671586715867,0,48,144,0,161,97,271,0,11,13,0,140,89,480.2,12.4736842105263,0,12,0,19,0,19,139,0,5,0,19,0,34.7,980,75,53,450,31,46.1
10.7067164179104,0,29,0,67,67,206,58,0,4,0,67,281.3,14.2557142857143,0,24,0,35,35,171,23,0,12,0,35,48.3,-2.61020833333333,0,51,155,0,112,118,240,0,15,25,0,94,94,172.2,11.4086956521739,0,12,1,23,0,23,148,0,4,1,23,0,74.2,1001,96,59,436,36,40.7
17.6986111111111,0,15,1,36,36,184,44,0,4,1,36,149.9,17.886,0,15,0,25,25,159,19,0,4,0,25,34.6,1.38199300699301,0,30,153,1,139,126,286,0,4,13,1,105,42,413.3,12.8236842105263,0,11,0,19,0,19,140,0,7,0,19,0,82,832,52,40,449,30,47
16.0321428571429,0,20,0,42,42,186,55,0,8,0,42,84.3,15.3854838709677,0,25,0,31,31,155,24,0,7,0,31,38.1,3.08152985074627,0,16,149,0,183,69,268,0,10,14,0,172,31,390.3,11.2395833333333,0,16,0,24,0,24,131,0,11,0,24,0,55.6,925,62,56,417,40,55
16.2756097560976,0,19,0,41,41,193,65,0,13,0,41,95.5,14.2371428571429,0,22,0,35,35,158,30,0,6,0,35,63.7,2.54227799227799,0,6,139,0,184,56,259,0,2,10,0,100,24,415.8,9.81,0,22,0,30,0,30,128,0,11,0,30,0,16.8,826,60,57,385,52,53.3
16.735,0,24,0,40,40,198,64,0,13,0,40,120.8,15.5383333333333,0,20,0,30,30,168,34,0,7,0,30,49.6,1.80498084291188,0,16,145,0,196,59,261,0,4,9,0,168,24,383,9.39705882352941,0,19,0,34,0,34,134,0,6,0,34,0,57.5,918,64,50,416,53,45.3
15.5306818181818,0,19,0,44,44,186,50,0,6,0,44,117.1,14.6735294117647,0,24,1,34,34,152,16,0,13,1,34,116.6,2.18088235294118,0,8,133,0,189,68,272,0,3,11,0,83,27,410.4,14.0125,0,14,0,16,0,16,136,0,11,0,16,0,1.5,799,63,59,398,30,42.9
15.0627659574468,0,14,1,47,47,193,62,0,3,1,47,258.1,12.2272727272727,0,26,0,44,44,149,18,0,7,0,44,50.3,0.998046875,0,7,162,0,184,49,256,0,2,21,0,146,16,286.1,12.9972222222222,0,13,0,18,0,18,131,0,6,0,18,0,8.4,876,62,70,402,31,43.6
16.68875,2,25,0,40,40,199,63,2,13,0,40,61.9,16.0189655172414,0,21,0,29,29,170,34,0,18,0,29,33.2,0.518511450381679,0,31,146,0,159,99,262,0,16,13,0,114,94,428.4,9.29852941176471,0,19,0,34,0,34,136,0,4,0,34,0,81.1,982,67,50,435,53,45.3
15.5568181818182,0,34,0,44,44,188,43,0,12,0,44,18,15.0287878787879,0,13,0,33,33,155,10,0,6,0,33,93.6,1.68039568345324,0,15,136,0,173,78,278,0,5,8,0,122,27,470.8,18.875,0,7,0,10,0,10,145,0,5,0,10,0,33,815,78,46,402,17,43.2
16.2939024390244,0,29,0,41,41,203,61,0,11,0,41,40.7,13.12,0,19,0,40,40,163,21,0,9,0,40,141.9,-0.240909090909091,0,42,152,0,127,132,264,0,9,18,0,98,108,374.9,11.7761904761905,0,16,0,21,0,21,142,0,5,0,21,0,22.5,979,70,59,453,37,47.3
